"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BW25113_RS20165",27.866703109401,-0.326131582355693,0.419097572988988,-0.778175783815053,0.436465390849802,0.826638997821596
"BW25113_RS15740",19.2771606607901,-0.392658444449153,0.506423491895498,-0.775355904165242,0.43812938384773,0.827577725045713
"BW25113_RS19235",100.809288557781,0.180566920648705,0.232543999871609,0.77648496950426,0.437462692094575,0.827577725045713
"BW25113_RS19780",59.064150210908,-0.234623457734286,0.302509646688195,-0.775590002840864,0.437991105009589,0.827577725045713
"BW25113_RS03595",30.6609439722785,0.309441922596203,0.400099615315723,0.773412197239975,0.439278473694476,0.827691612691963
"BW25113_RS06630",56.1659239568118,-0.231204591324928,0.299284181309643,-0.772525264493416,0.439803389281429,0.827691612691963
"BW25113_RS08475",25.1926998618549,-0.354708247492525,0.459489513112906,-0.771961573376247,0.440137186984432,0.827691612691963
"BW25113_RS13190",145.463229447813,0.144358098792869,0.186778636534535,0.772883352567882,0.439591417820957,0.827691612691963
"BW25113_RS20525",202.977037115471,0.122759727199132,0.158535567351958,0.774335559203562,0.438732380547018,0.827691612691963
"BW25113_RS09160",19.2703315082048,-0.392094040437376,0.508971187472181,-0.770365887280813,0.441082882764211,0.82873662765159
"BW25113_RS21130",94.5447232360829,-0.176858527816877,0.229776696699472,-0.769697407775833,0.441479408128119,0.828748888933086
"BW25113_RS08650",46.5520789470043,-0.252715138918238,0.328724741374845,-0.768774318176637,0.442027297302569,0.829045019212674
"BW25113_RS00630",66.7892239519422,0.206368840427101,0.272530117144577,0.757233154960347,0.448910190125882,0.830229899057875
"BW25113_RS02945",22.6900997358252,-0.360230923042607,0.47529657718753,-0.757907673508192,0.44850625618701,0.830229899057875
"BW25113_RS03840",160.492024525758,0.140745288445791,0.183597061077472,0.766598809478772,0.443320083532665,0.830229899057875
"BW25113_RS05840",57.931565138074,0.227236047563048,0.297827235053669,0.76297940825358,0.44547567647941,0.830229899057875
"BW25113_RS05865",53.1839157311604,0.237014524690715,0.311598422017565,0.760640965881895,0.446871544174808,0.830229899057875
"BW25113_RS05890",30.1129252885896,-0.307408443063419,0.401869096939444,-0.76494670877801,0.44430327860867,0.830229899057875
"BW25113_RS07250",44.3471164340592,-0.262504077087265,0.343297657998586,-0.764654436088074,0.444477344850025,0.830229899057875
"BW25113_RS10015",35.7702368793012,-0.280896545041576,0.370796612021258,-0.757548844662776,0.448721114351172,0.830229899057875
"BW25113_RS11900",325.538550431433,0.0952721213180826,0.124959585413745,0.762423474778938,0.445807300060798,0.830229899057875
"BW25113_RS25220",18.9473454189301,0.390319088052069,0.514726202463954,0.758304291065118,0.448268839020968,0.830229899057875
"BW25113_RS13405",163.552553654123,-0.132580553776975,0.174109241260478,-0.761479131246265,0.446370938933259,0.830229899057875
"BW25113_RS15005",19.4572199099192,0.384718273943936,0.50594265901364,0.760398964368735,0.447016142151403,0.830229899057875
"BW25113_RS15855",87.6305175711707,0.181441991658634,0.238797473087501,0.759815375400348,0.447364951013913,0.830229899057875
"BW25113_RS17370",19.4630536511868,0.388787412754806,0.510333378406539,0.761830264696292,0.446161314806073,0.830229899057875
"BW25113_RS19860",32.5760934360422,0.302677060280333,0.397961955805999,0.760567827814889,0.446915241990063,0.830229899057875
"BW25113_RS21920",19.0012679790263,0.391561254276509,0.516519865318578,0.75807588549378,0.448405554970428,0.830229899057875
"BW25113_RS06585",24.9536795472085,-0.334219230449023,0.441987299084135,-0.756173833821867,0.449544978760556,0.830680939014071
"BW25113_RS00980",19.9847367838346,0.381294879227558,0.505209218987088,0.754726685296895,0.450412991531226,0.830806509965082
"BW25113_RS14545",157.030750667351,0.144445023127278,0.191544832023332,0.754105561614336,0.450785838112818,0.830806509965082
"BW25113_RS18085",29.1452492031954,-0.323305474856115,0.428467874809584,-0.754561762652091,0.450511973850311,0.830806509965082
"BW25113_RS04570",34.0217957987117,-0.287650805655396,0.383189127664626,-0.750675801812293,0.452847789471409,0.832083876279205
"BW25113_RS06110",26.2105991803213,-0.334877964809354,0.446296927759649,-0.75034790512764,0.453045197578843,0.832083876279205
"BW25113_RS10865",36.84303462582,0.279566661479124,0.372208738122653,0.751101822297893,0.452591379125882,0.832083876279205
"BW25113_RS19260",43.5449587484974,0.256058603644965,0.340560889368719,0.751873194011232,0.45212731985875,0.832083876279205
"BW25113_RS03400",54.9455692516006,-0.228046769436657,0.305401373664874,-0.746711668975332,0.455237624485139,0.83322692252983
"BW25113_RS08750",21.5267974162714,-0.35967535386215,0.481687223686636,-0.746698970151922,0.455245291547778,0.83322692252983
"BW25113_RS10355",37.3226038400303,0.275285308558991,0.368087886828435,0.7478792929888,0.45453296861258,0.83322692252983
"BW25113_RS11670",55.9126957909968,0.22491894992925,0.300534394727907,0.748396702257267,0.454220911072595,0.83322692252983
"BW25113_RS16335",26.6370071749026,0.319967416692535,0.428873316779371,0.746065106347334,0.455628086578665,0.83322692252983
"BW25113_RS00870",105.391123607236,-0.161168416801309,0.218045607314897,-0.739150028225758,0.459815901153372,0.834075590123154
"BW25113_RS04045",66.2725203083677,0.206814521778358,0.27781813811224,0.744424115659446,0.45661993396276,0.834075590123154
"BW25113_RS06120",65.0640245125926,-0.21012923505696,0.283257967586544,-0.741829918668602,0.458190390969263,0.834075590123154
"BW25113_RS06945",23.1952794884725,-0.345899124249933,0.466460354897056,-0.741540241563015,0.458365941537656,0.834075590123154
"BW25113_RS07870",25.166996411691,0.323593900670643,0.437997227522701,0.738803536499262,0.46002630404908,0.834075590123154
"BW25113_RS09015",24.9471351453546,-0.332343368043581,0.450224626010745,-0.738172345187643,0.460409725747981,0.834075590123154
"BW25113_RS13230",24.9081510524782,-0.33698720986673,0.456459863986536,-0.738262520878878,0.460354936933916,0.834075590123154
"BW25113_RS13630",18.0822729024081,-0.397300619877237,0.535157159817208,-0.742399896159366,0.457845082461264,0.834075590123154
"BW25113_RS14710",107.634215960864,-0.158989957264984,0.21516555978787,-0.73891917192385,0.459956079851458,0.834075590123154
"BW25113_RS17695",40.1861368055827,-0.259182820512231,0.350542051887289,-0.739377256214518,0.459677948967042,0.834075590123154
"BW25113_RS17925",48.8333011413138,-0.243517896111322,0.327428088191676,-0.743729401641214,0.457040198264545,0.834075590123154
"BW25113_RS22160",20.5383491223898,-0.384789210688112,0.524769436905046,-0.733253851362799,0.463403616073653,0.838784228412702
"BW25113_RS10050",23.6836120940401,0.330197165634923,0.451857250039834,0.730755488831515,0.464928515774414,0.839965794424167
"BW25113_RS16080",32.8721661363462,0.281970288715663,0.386474849153717,0.72959544284216,0.465637508626668,0.839965794424167
"BW25113_RS18760",303.570225483307,-0.0928382783593998,0.127199421642848,-0.729863997495775,0.465473320914681,0.839965794424167
"BW25113_RS18855",45.8629404427325,-0.243261116470874,0.33254003418229,-0.731524302236417,0.464458966071704,0.839965794424167
"BW25113_RS01135",40.7031251998886,-0.253224124102218,0.350241026855205,-0.722999605088825,0.469680126824605,0.844213235291539
"BW25113_RS03735",74.5089879387946,-0.201155347466282,0.279454059200127,-0.719815443161008,0.471638635218986,0.844213235291539
"BW25113_RS04155",58.0708496471625,0.214041796612821,0.299017403554958,0.71581718678619,0.474104238591095,0.844213235291539
"BW25113_RS05805",36.7623845002068,-0.26811912502482,0.370994742580602,-0.722703300752485,0.469862187247071,0.844213235291539
"BW25113_RS06605",32.819368227158,-0.282141584441683,0.39087550571623,-0.72181955716231,0.470405423769734,0.844213235291539
"BW25113_RS08640",23.7377348296077,-0.336303176173851,0.466290507726065,-0.721231015003679,0.470767392501869,0.844213235291539
"BW25113_RS08725",30.3616341826688,0.286731695465747,0.399765121664581,0.717250405117449,0.473219602785571,0.844213235291539
"BW25113_RS11060",18.5722294371041,-0.376032168021955,0.522320846207071,-0.719925637187529,0.471570782155287,0.844213235291539
"BW25113_RS12060",31.860241718271,0.282110163666075,0.394327109330626,0.715421681621026,0.474348519029693,0.844213235291539
"BW25113_RS12155",22.6651432741109,0.334653075729172,0.466599944754941,0.717216278079357,0.47324065670608,0.844213235291539
"BW25113_RS15670",85.4390466453603,-0.177817362737568,0.247586616784773,-0.718202643772723,0.472632348078604,0.844213235291539
"BW25113_RS16495",23.6560107329673,0.330880476755949,0.459033275576968,0.72082024193139,0.47102011968819,0.844213235291539
"BW25113_RS17330",21.6845195441325,0.337903977807795,0.472151620626665,0.715668363817773,0.474196149732391,0.844213235291539
"BW25113_RS17595",60.4056896953719,-0.210299917972146,0.291162639711437,-0.722276450648231,0.470124528393182,0.844213235291539
"BW25113_RS20325",22.1754714901463,0.334993091589431,0.46782500114341,0.716064961835463,0.473951237644186,0.844213235291539
"BW25113_RS21615",54.6963052080761,-0.217896762503776,0.302997064404583,-0.719138196708151,0.472055774608894,0.844213235291539
"BW25113_RS04725",1846.40478539922,0.0393780674574537,0.0552636112956956,0.712549660331748,0.476124471307405,0.844544659038593
"BW25113_RS08655",40.1711983383628,-0.2571957029822,0.360411799838667,-0.71361621094906,0.475464530605464,0.844544659038593
"BW25113_RS11380",66.5199486282943,-0.203430222261376,0.285354515820309,-0.712903462125261,0.475905496668232,0.844544659038593
"BW25113_RS15110",89.157839911859,-0.169223026575247,0.236990086009419,-0.714051078780238,0.47519559511034,0.844544659038593
"BW25113_RS16630",22.7029883640616,0.333111676635601,0.468177578385076,0.71150711186262,0.476770045317704,0.844984442285339
"BW25113_RS00595",29.8608161702353,-0.286789314806772,0.404834550240905,-0.708411163612671,0.478689961828456,0.845155534183628
"BW25113_RS01230",49.9441585052724,0.224838072081499,0.316576987309472,0.710216096224668,0.477570140746682,0.845155534183628
"BW25113_RS01830",21.2038113269966,0.340057287435786,0.481078393477296,0.706864602622888,0.47965062316492,0.845155534183628
"BW25113_RS02165",20.6989163250807,0.342773153084608,0.484574049397664,0.707370016018567,0.479336565097416,0.845155534183628
"BW25113_RS08290",18.5251360295932,-0.378672034538447,0.533526334150689,-0.709753221724751,0.477857181870422,0.845155534183628
"BW25113_RS15215",20.7007659885928,0.343459713803688,0.48494003815717,0.708251921431102,0.478788828091416,0.845155534183628
"BW25113_RS19630",64.3927967695798,0.205240175314462,0.290346680440182,0.7068797032682,0.479641238171153,0.845155534183628
"BW25113_RS13475",84.0444644119066,0.179832407231251,0.25490173039318,0.705497004488217,0.480500995452048,0.845252165012916
"BW25113_RS16830",19.7897390674856,-0.371763019836842,0.526531955949273,-0.706059747440398,0.480150982542382,0.845252165012916
"BW25113_RS00715",49.0461075206812,-0.226354180040571,0.321239040354769,-0.704628490331035,0.481041463640156,0.845502986133443
"BW25113_RS06375",39.4672625259946,-0.249335520966603,0.354211141581684,-0.703917781505198,0.481483977209884,0.845581364934713
"BW25113_RS03535",43.7245075125115,0.239571993744957,0.341854207470813,0.700801653188401,0.483426806219446,0.846196015828931
"BW25113_RS08490",22.1865694712185,0.338974876723575,0.483615025446536,0.700918827760965,0.483353673855451,0.846196015828931
"BW25113_RS15615",28.3904277445653,0.290237605132683,0.413677053473648,0.701604313547385,0.482925960814207,0.846196015828931
"BW25113_RS18865",28.172842051596,-0.295692258412594,0.421842392746158,-0.70095434573956,0.483331507145635,0.846196015828931
"BW25113_RS19795",45.6081274086719,-0.232118248481178,0.333467351068009,-0.696074886305253,0.486381933127411,0.850667990037653
"BW25113_RS09180",28.9037168118472,0.288018147505401,0.414558807975561,0.694758239275862,0.487206823228684,0.851409950132363
"BW25113_RS09445",57.8844517750982,-0.205449021706003,0.296602315430389,-0.692675043375448,0.488513504274376,0.852991944603985
"BW25113_RS03685",34.3127115229555,-0.26177928976788,0.378395112858368,-0.691814669038453,0.489053723338143,0.853234123229519
"BW25113_RS05675",104.017256586303,-0.152542292365061,0.220796192837004,-0.690873743813469,0.489644887586793,0.853564713799784
"BW25113_RS19655",71.1926185158929,-0.183057664758113,0.26628434090326,-0.687451857428661,0.491798028534202,0.855913849824061
"BW25113_RS19915",41.4839754829826,0.252547640235034,0.367042917585018,0.688060246187795,0.491414843293311,0.855913849824061
"BW25113_RS12225",33.8068211097217,-0.266372121104236,0.388443962018973,-0.685741438017836,0.492876171100539,0.856387460007068
"BW25113_RS15955",26.9101732524757,0.292682483229786,0.426662913254328,0.685980604682466,0.492725339101808,0.856387460007068
"BW25113_RS00120",95.1501719678876,-0.159747810961621,0.233216098140354,-0.684977633342793,0.493358035084575,0.856524366466277
"BW25113_RS09685",26.9233210725313,-0.291093293305813,0.425997300048412,-0.683321920755676,0.494403445562647,0.857638630057653
"BW25113_RS04480",26.9038290260932,-0.293175794819048,0.430039232706828,-0.681741972642099,0.495402122108843,0.858670072986371
"BW25113_RS03740",40.7971488799411,0.239772396051515,0.35284585584372,0.679538648620868,0.496796627872728,0.85968471842797
"BW25113_RS16595",200.291575309432,0.106518788592679,0.156667451711632,0.679903754282935,0.496565404324151,0.85968471842797
"BW25113_RS22085",25.403882312094,0.295200320995485,0.435634802922015,0.677632546838389,0.498004704540085,0.861074041617315
"BW25113_RS10390",19.5820194409359,-0.344808126941122,0.510454413026556,-0.675492498726196,0.499362915592724,0.862720484255722
"BW25113_RS01045",18.7398032793673,0.353800232045114,0.529648989196997,0.667990007082826,0.50413997126892,0.863991720991868
"BW25113_RS02470",47.9995580169238,0.226096196983361,0.33809281633573,0.668740020665937,0.503661333515363,0.863991720991868
"BW25113_RS04875",19.1541625458888,-0.543602400365062,0.807504921571595,-0.673187724115766,0.500827870002691,0.863991720991868
"BW25113_RS05850",35.1223723932902,0.261139208945553,0.389396008207014,0.67062631213909,0.502458616097105,0.863991720991868
"BW25113_RS13550",51.0480451454187,-0.209318185751344,0.313373351065557,-0.667951454836869,0.504164580719961,0.863991720991868
"BW25113_RS18805",30.8569478688964,-0.269278826400092,0.400150660933739,-0.672943600222322,0.500983172655158,0.863991720991868
"BW25113_RS18835",21.7622256676383,-0.318569087219471,0.476141270153786,-0.669064219357792,0.503454513236901,0.863991720991868
"BW25113_RS19710",32.0750752481373,0.261817796043857,0.39039020495968,0.670656673035374,0.502439270127367,0.863991720991868
"BW25113_RS19815",111.299504240654,0.14189436871366,0.211185802685698,0.671893502826214,0.501651496908538,0.863991720991868
"BW25113_RS20125",20.065857483633,-0.332239610048927,0.496391966264215,-0.669308998993922,0.503298387506231,0.863991720991868
"BW25113_RS01810",29.6341739987103,-0.267853891218456,0.404492546935977,-0.662197346397217,0.507844754631864,0.864669928324634
"BW25113_RS02980",29.6375885750029,-0.268040440994626,0.40457234928762,-0.66252783084805,0.507633004669419,0.864669928324634
"BW25113_RS03385",18.3455872655791,-0.346379274628331,0.519966088084882,-0.666157433274352,0.505310477494955,0.864669928324634
"BW25113_RS04630",66.7240961470293,0.183527585741958,0.277983350251513,0.660210712533347,0.509118618695877,0.864669928324634
"BW25113_RS05695",304.257167823968,0.0857596845606428,0.129813077061103,0.660639794558417,0.508843342212541,0.864669928324634
"BW25113_RS06680",21.7448680354435,-0.318882986012712,0.482874908698721,-0.660384253288406,0.509007274670619,0.864669928324634
"BW25113_RS07620",24.3972221338234,0.296278446111296,0.446285796665007,0.66387603711639,0.506769654385138,0.864669928324634
"BW25113_RS07755",115.497156060777,0.138555894664739,0.21000159763096,0.659784955104132,0.509391839381774,0.864669928324634
